Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,target
-0.18335730645225787,0.9753867313512105,-1.0955326104132628,0.1943358864583827,0.4431184428989004,-0.864607713878446,1
0.08616922327309526,-0.8798002691563318,0.911574585751413,1.1407220974865246,-0.17233340404850198,0.4982880284653708,0
0.8775118977236104,2.2600177392187226,-2.499739471469536,0.3577469273589399,0.9119682396065777,-1.8612071865069395,1
-1.0290720846167267,0.15436004261863046,0.09956475658998185,0.5879295951455561,-0.7400229442727624,0.8665545796560168,0
0.6873360549029548,-1.5698211835615192,1.6538268229703788,-0.5743125958378433,-0.3885588867074779,0.989492901448046,0
0.5998484606539068,-0.6217530513757521,0.008117476488365916,1.6568692363782567,1.7662854243679023,-1.9862721003496855,0
-1.0645106516784093,-0.5633395752233372,0.2769718968595788,-0.2558278227446522,0.8000536950962834,-0.8084897081524299,0
1.2002388522151475,-1.8873022502521524,1.188360251873425,0.2964903844193803,1.9072688519160275,-1.7511396976788594,0
0.010605296373754125,0.9861083655405645,-0.5956271521144082,0.8685132222180661,-1.0715978000443247,1.0079232863042396,1
0.3796281851602373,1.7706155006077695,-1.0883785302118816,-0.9189602855071262,-1.8680318236142341,1.7403232544196416,1
1.0499257326502303,1.5967413624244466,-1.7391925464442037,-0.7335198140979545,0.5644269054368568,-1.2160243498579435,1
1.1943707904780796,-0.955385398461057,0.9512117126838004,-0.587757621210744,-0.07233365486446153,0.3989085623932318,0
1.7347626848437954,-1.0079071634623382,0.6128451890285593,1.0887706332580314,1.0832615417691405,-1.0153113053572502,1
-1.5293830922213292,1.1021261288166722,-0.6682580248005181,-0.13476107586329708,-1.1900924953331362,1.117118318848981,1
0.3263307502618375,-1.8714327947944458,1.6241342191717802,1.5523346151134727,0.5680871747574426,-0.09767799200905392,0
-0.8261013573945828,-1.8385871455548681,1.3777058489969267,0.07942432725440272,1.204966018491835,-0.8970978048345684,0
-0.12347384632592827,-0.4908028857594693,0.236941685596306,-1.0795839265027458,0.7099989064015813,-0.7204402643168953,0
0.3805488600210808,-0.49560622401149645,0.5469528770292503,-1.602314243335623,-0.19635915377130195,0.40365505738630125,0
-0.14152337364602535,-2.3164515644177253,2.0795642541137545,-0.011855728176082367,0.4977203591928574,0.13355483322213513,0
-0.37036938206212205,-1.87837934326598,1.4648000389837441,0.34152201058569115,1.061033336864747,-0.7059512922955342,0
0.9207037064848604,1.8058116815582843,-1.1034577110595292,-1.1012114779934905,-1.9246228905125173,1.799016916174541,1
0.23131711658887785,-3.6337851213518055,2.5847392240406055,-0.42425085774908444,2.79158793288521,-2.2809310218003933,0
1.099974514715843,-0.19128387899520027,0.12280821382082839,0.6126774913655503,0.18628987049684625,-0.16879186181089678,1
0.3345956986031069,0.19507986285084655,-0.1040395078617527,-1.0941665468358064,-0.2529308071805741,0.2500988028880611,0
-1.6994917684116917,0.2059248890045513,-0.12192239113765276,-1.8532888650882562,-0.23107899212408595,0.2195236918927228,1
0.38597931932434,1.4592057489194954,-1.6375823095510147,0.2639192977172961,0.6588658172771957,-1.288459112222715,1
-0.4124186611837809,-0.6255371874808136,1.306708153824319,-0.8204986696390059,-2.0773549837271683,2.775368314005701,0
0.85698222225438,2.7310995447636417,-1.6776512364125624,1.8784717146719372,-2.8847042128527685,2.6885167725110275,1
-0.5583164334164079,0.3594015266395286,-0.48456545459559913,-1.4675814225060064,0.4033885795737333,-0.6159660283933889,1
-2.19190798280299,0.17131649084681433,-0.2649602688416843,-2.2000219885513803,0.2931499019367339,-0.41853782520985594,1
-1.5800695226876613,-0.025033996003309023,0.04152023963653677,0.17428368055647953,-0.0511552113053616,0.07146179236180283,0
0.05384387755844742,-1.5258949958101415,0.9448102509460035,1.3304175782166014,1.5894885529097957,-1.4745749637433547,0
0.874328164466829,0.6155705062199978,-0.7183740643779942,-0.44666667661045595,0.35973418392070367,-0.6448383150289689,1
0.6114363749740033,-0.2654562682112611,0.15889188944592358,1.3911561566667785,0.2927690577477315,-0.2766536225297256,1
0.5710335188840954,-0.7391883868597455,0.5237360405393866,-0.5609986006931457,0.5739655011198534,-0.4715415550794201,0
-1.6770214103773435,1.282947998828205,-1.2940960679280569,-0.749026163817477,0.14686017167128396,-0.5972648410746978,0
-0.27888536777938505,-0.9925219302765247,1.1991769569608084,-0.6758485051730069,-0.7014184321035517,1.1900645341723783,0
0.2272571288045196,1.163596648679507,-0.7110664304466128,0.6530454138210415,-1.2400351324351542,1.1590710263631432,1
1.624625627593815,-2.0756853146315573,1.9929277596874808,0.6257234597404121,0.06157606948040295,0.5957749728956808,0
1.1232722951427618,2.6866074706570116,-1.632588943251159,-0.8743640966633188,-2.890342255689314,2.709904642908779,1
1.0295740390685735,1.0391442249653111,-0.6233018566899727,0.15656317299570796,-1.1421728136683182,1.0781604126561504,1
0.5191055570821175,-1.267201746067337,0.9594346961031317,0.5719241557150861,0.8011548326051998,-0.5819662800735542,0
-0.1570686006592748,0.70151523548429,-0.7814953179864825,0.13841901754568675,0.29960993793228896,-0.5981994450860817,1
-0.05354525598450708,-0.152128930946274,0.5322305861665125,1.104275941043664,-1.1417259359147414,1.463301649958727,0
0.7357206968150062,1.2061601913912785,-0.7265080119607568,0.17322550974396186,-1.316765322899149,1.2403220343894972,1
0.7138348560810323,-1.8339584348268723,2.460168445890913,-1.3699219200767077,-2.0213783591731507,3.0972869806095225,0
1.1833866172278042,-0.9786977476064948,1.0300383356875078,0.374756570469951,-0.2391810027031937,0.6130996581221443,0
0.3669680979623962,2.303410929418023,-2.484639083816992,0.02071408342287196,0.7421929333175166,-1.6649868028356734,1
0.7818907330549651,-1.6019901504746008,1.7384466390752047,-0.4188408718328557,-0.5470986272872655,1.1962623604915634,0
-0.483122548998735,-0.24725255467820073,0.15995663265161258,-1.5330802525033442,0.23718980941606374,-0.21371151872069616,1
1.3865766703101874,-2.049896071723882,1.2829377493419885,0.3207754132797408,2.094739477064735,-1.9306828328320274,0
0.8619611480074375,1.0060238642551287,-0.6248653032088575,0.224029150288727,-1.0421597934549065,0.9650158277465938,1
0.2873168880922344,1.8270625883669405,-2.015171773502895,-1.2013658370890563,0.7203756523604619,-1.4837399421072697,1
1.1298484109634628,-0.44598342631353594,0.40450050820521044,-0.11775856876308137,0.08358236249391066,0.04087642484221932,0
2.0830593102595256,-0.9454474217966518,1.2726100896376762,-1.0191331306822646,-1.0549403037398026,1.6126663337885978,0
-0.4371325650560525,0.7780874972387576,-0.9283419102573863,0.01767152112702768,0.5149917819103822,-0.889745146867137,1
-0.17321285720249424,0.005088867279098075,-0.002504747683550551,0.08409491004979613,-0.007219030327932385,0.007293287833039619,1
-0.7850461305244337,1.5213270827835599,-1.7386527744623783,-0.8346646751361354,0.7799852639521536,-1.4585804710956334,1
1.2452371757767107,3.3659594996667517,-2.0549287663368636,1.1874137490072498,-3.592973860748504,3.3601744232465385,1
-0.6309632677088037,-2.3772557143711976,1.5908203560431544,0.06960731156306942,2.123522343346561,-1.860342725918838,0
0.21742998437254055,-0.18972984812492477,0.12273118052975195,-0.5036246822749436,0.18204358695963238,-0.16403590969214976,0
-0.14740664725461547,1.3873302581485483,-0.8595371494833166,0.8930303125722807,-1.4435935650416045,1.3387441559786066,1
-0.9108697746931266,-0.4465468748502779,0.5887246115138371,1.9821633344362959,-0.46161767805580023,0.7162985466150678,0
-0.4273509357793124,1.191161652659817,-1.317888441568695,2.131246487834625,0.4817868098291568,-0.9823599130465565,1
-0.6044583415956847,-0.12561378004942148,-0.41718202502882973,0.11581714340030545,1.6000124400368803,-1.9409735551010168,0
-0.44690427050504,-1.7493229303815212,1.2919411620698233,-0.5902246024719148,1.2024943767279428,-0.9229374234040095,0
0.5168956740966381,1.4559802942872313,-0.8906458279276958,0.2506243198320681,-1.5489377793405223,1.446988187642912,1
-0.0872364470397206,-2.1859377143337957,1.6770325903771637,-0.6980669395636352,1.316710029182072,-0.9230341143020171,0
-0.5367438693462067,1.2928371981640967,-1.4949237298528542,-1.2325391431835504,0.7144895329393872,-1.303485433683557,1
-0.6884510708320924,-0.7300371416595774,0.43436586176408154,1.6756082966030161,0.8128865798503612,-0.7704123198244883,1
0.44512688150507185,-2.3376790003916277,1.618107815894586,-0.35226589943695574,1.9285626062542902,-1.6316953400655478,0
1.2823651538413017,-1.0365943460938114,1.3635012229672445,0.3491576272822004,-1.0622638293269968,1.6512469955412377,0
-0.6041318688756462,-1.2309176325610902,0.5030615741476295,0.42016293984183195,2.0513001359076397,-2.142040488536626,0
1.36432789024692,0.7838084936021558,-0.9157267194901224,0.6977738758177617,0.4610727903356251,-0.8248178103643353,1
0.16842268898578225,0.5788449266502497,-0.35481900501587316,-0.2952388237498023,-0.6136330090627224,0.5725843406652529,1
-1.4145786557631719,-1.1688755613682393,1.11153205893746,-0.45842818574165745,0.06655546523399142,0.2960130087563726,0
0.7186772841208694,-0.8644726882286783,1.1716997062662584,0.6600005135614802,-0.9885856620839995,1.5042680297563331,0
-0.1406289072448084,-1.619334526823746,1.1149685293806324,-0.2460877615550553,1.3534823269282596,-1.1520245456614915,0
-1.6223442326445394,0.18787099218833525,-0.10450504455015902,-0.9276791698587648,-0.23079054742518657,0.22501170061929754,1
0.40207927197532023,-1.387961709333542,0.8477815126475612,0.14834230870626613,1.4803054981214574,-1.384008078201747,1
0.37775916980219115,2.614144408998401,-2.8306500015171516,-0.3367716402342027,0.8744604529208535,-1.92940760318454,1
2.115465177199709,0.36747958281726567,-0.4978010662632934,0.7267873243347864,0.41941382524734994,-0.638428979234763,1
-0.8619030767263027,-0.3502243476016239,0.2432520926857028,-0.5459057400997855,0.2864626251106305,-0.24139790624973156,0
-0.009271484782550705,0.09463438255137335,0.5346566211488709,-0.5166283932207258,-1.8594987084934633,2.272381894735509,0
0.3927231631058914,-1.275990926080067,1.3071307858151833,-0.13753852950614973,-0.2055837889154995,0.6677425892081414,0
0.8144972376414036,-1.5533601563765145,1.7022277534180061,-0.16368332023330737,-0.5796254181688574,1.220802576728012,0
0.7386377969874374,-1.7185801310833373,1.3910369703242287,-1.587295576479942,0.8198276256790653,-0.4589515204026049,0
-0.17973659587118762,-1.1019628013856069,0.5895424022733441,-0.40374842284713686,1.4232695449933164,-1.4059650146583726,0
0.42917757167632353,2.423505161613049,-2.6346989578769886,-0.6971483560059718,0.841788122697109,-1.8272196961876972,1
3.0094311885565737,-1.5738462075469553,0.7770194238436201,0.1516470922636853,2.2256118365138042,-2.2468996607540244,0
-0.06997780868904459,2.5477355050065307,-1.549227060337262,-1.0542396337853575,-2.737889616432987,2.566051540512423,1
-0.03154737290361876,-0.16822152307311744,-0.152847439071573,0.5218069706284418,0.9380941473875264,-1.1073813090734599,0
1.2349819128945396,3.137204148128727,-1.908201367728216,-0.6449557346942084,-3.369780376591523,3.1578088154908297,1
1.2955975493181064,-0.8630963566102885,0.8732262208336348,-0.5528066779357411,-0.10660605793924746,0.4114753991892768,0
0.8998890940029004,-1.9701680771316523,1.4185263470523264,0.7402516839885996,1.462696942325481,-1.1737004814363758,0
0.19557231544411002,-1.4576419137547698,1.3062856792764135,-0.018225082394306383,0.32000103873518015,0.07560923421675692,0
0.6959934052009418,-1.7644540289164228,1.7507056215529242,1.9860750793068584,-0.11566054729624159,0.714519234527472,0
0.1005974098500913,0.9060581451816798,-1.0307952966390317,0.3941610453454233,0.4505985127681691,-0.8514256151898457,0
-1.1645267994987059,-0.24303216455961063,0.1621339707904308,-0.8760992440237212,0.21857403367347916,-0.19202198016722882,0
0.4090766064869274,-0.01076784449409729,0.011071276996879426,-0.3428127042633284,-0.0018555391619857358,0.005784388004145269,1
0.22436715407900518,0.16777678239748406,0.0758719342002423,0.4722598008931188,-0.708331222302361,0.8229599379680235,0
0.6648573576048594,0.264877816918466,-0.43866563156630606,2.3354379885233736,0.5393340309095704,-0.7537331856759205,0
-0.2943232437104846,-0.029087636342921774,-0.00985345076230483,-0.3518269779648862,0.11300729192996677,-0.13054387783933963,1
1.0428050413732246,-0.3316087505679013,0.3420859604012143,-0.8421046445027196,-0.06050552018308056,0.18230104057003937,0
0.28544143797998295,0.25636657661798423,-0.14960310104680882,0.46000889653499344,-0.2941660867046474,0.2813268074987827,1
0.2622053859838585,1.900968522574924,-2.1266432341534016,-1.1683078561304467,0.8384332608246751,-1.6538846237069778,1
0.17621844293981462,0.17923711928116703,-0.32069781244310813,0.4875778093681058,0.43578467733362175,-0.5977579022529035,1
0.30722058947587705,1.1094083259093057,-1.2862452552675339,2.2131495733997437,0.6232762874307312,-1.1311280689981547,1
-0.656298843285933,0.13534104429223404,-0.33986247163051053,0.20371847304077348,0.6190718337875267,-0.8105501290454107,0
1.7514967848490575,-1.5025646286674046,1.0825852167033452,0.7193346780121523,1.113357133685929,-0.892431550453299,0
0.05788055045426294,-0.5532697162068008,0.9620357553579293,-0.5867679005854531,-1.2623814692251698,1.7426116885816938,0
1.7340585443861891,-0.558067470794033,0.35324170705031943,0.7148573383644334,0.558484724252452,-0.5110092849718741,1
-0.6035120407742821,3.2654910012558656,-1.9790593380011645,-1.3932521825573492,-3.5288671596899746,3.3133055280309858,1
0.538393614311805,0.8231719684535447,-0.9681857115112398,-0.38911879131936244,0.5034342073381253,-0.8900277457078853,1
0.71545760498249,-2.685472121731067,2.9062315132786125,-1.8926352335181236,-0.8934120139646041,1.975972985507743,0
1.1387610584163321,1.485299308772109,-0.9026208652003265,-0.1725362519367236,-1.5978190096091978,1.4980359145656275,1
1.5343554608822227,0.9433101259605967,-1.089300404075864,-1.0156929487583688,0.5169864804391778,-0.9457092181087523,1
1.8105316614232414,1.2068213431300974,-1.3826126098844032,1.2735557900509897,0.6288109473621153,-1.1695219425273409,1
0.27772181690660375,-1.3714456431011626,0.7698743109969487,-1.080675274210254,1.6639941345974947,-1.6168569908819954,0
0.4052894562380805,-0.3942816885032261,0.04021193176011878,-1.3881684753469057,1.0160019511883918,-1.1306806964200464,0
-0.28426165391788677,-0.9181037726150503,0.7115616717829469,-0.41235523638592136,0.5316517419005374,-0.36120836845129034,0
0.39926632368609855,-2.1790504506739303,1.8278305033389701,2.1468903668704207,0.8492723260553829,-0.34633428794440047,0
-0.8721049422838726,0.3638575755439619,-0.22258578233305903,-0.14645494181192045,-0.3870631309383147,0.3615793889786191,1
0.08754734320813405,0.2897301510545066,-0.3538817120948117,-0.5048424869909438,0.21611048609202302,-0.3614615863653403,1
-0.8585360773188876,1.7654936734988391,-1.9592769371023329,-1.5989049019732768,0.7317578737647248,-1.4779030496820607,1
-0.9575590833417593,0.9594533522565198,-1.1224561982872072,-0.10347644097532795,0.5689155314128943,-1.0152508882076783,1
-0.6558069632703147,-1.306400650647766,1.0354366555080436,0.6356478884472019,0.6884381964921527,-0.4296734693444446,0
1.5462635232131172,2.088710885273297,-1.2721019778425828,0.9097835730208302,-2.2386726056842106,2.0963795581207787,1
-1.025428668458555,-0.20154503646211852,0.12753886970071934,0.45305307558105645,0.2017958173784034,-0.184674023500091,1
-0.6174507104886462,1.1496009037490853,-0.7062617046881443,-0.03437988246120591,-1.2139950452266721,1.131351284824217,1
-0.8614432555807732,0.7328912375931431,-0.4495260369532984,-0.9800781676502259,-0.7761060075140078,0.7239348822399962,1
-0.5997452328296794,0.4428931978833561,-0.3637496849488543,0.04651067274983724,-0.19564232392346442,0.0989122922175234,0
-0.030880325882399823,2.105254955364159,-1.277447917836935,-1.0915720433431668,-2.270444310885061,2.130372944749462,1
0.1401541719441677,2.253168544558381,-2.507413116451173,-0.07139352192301932,0.9544682293017497,-1.9116266181894586,1
2.695427364219118,0.31943929996422393,-0.4490126983133694,0.8978396819896863,0.4129331822017213,-0.614848741671949,1
0.9923589852495763,-0.6229301812909881,1.017602101817821,-0.962698534819096,-1.2267240409187805,1.7210030920474118,0
-0.4593545672163019,0.7392295427442414,-0.4542432605250618,0.37728075924910626,-0.7803557054041244,0.7271460738975453,1
0.2529241159081826,-1.7760259731425685,0.8983729338311244,-0.5786864172433068,2.4475950711098053,-2.4563706460028243,0
-0.23141903768427213,-0.8923717104350792,0.8263772002838883,-0.12622448413605752,0.11675374553088787,0.14431880063358404,1
-1.787706035213936,0.36699456727210356,0.4297379075927205,0.8203710362909347,-2.33235374649981,2.7698398648269493,0
-2.4311691905885793,1.10764863659623,-0.6619522097892729,-0.4197910957914159,-1.2247121437791633,1.1582073485392517,1
0.3251211053455814,-1.558266818071233,1.7922732673816637,0.15425813060943266,-0.8327736243115178,1.535919630020185,0
0.59872761022076,1.2592606178351273,-0.7703442510899936,-0.23563353294995612,-1.339554845105939,1.2513550970775602,1
-0.375520371928011,1.7768304024700563,-1.0834066045248059,-0.45590077255134837,-1.9006859556317035,1.77875378374075,1
0.35261273753819017,0.8481671907699786,-0.5386483749985558,0.12562309900206534,-0.8435138778432104,0.7700981704757923,1
-0.42657080383788015,0.4821465470746016,-0.5780612594138251,0.488540387462982,0.32745455027407866,-0.5616611805963687,1
-1.3825884148505516,1.5496462801693216,-1.7671885552670106,-0.7463189898492898,0.7831394419899596,-1.471655791289308,1
0.5130650666733377,0.7079941411196299,-0.8592125031106512,0.6907420810383345,0.5116372434563521,-0.8628965909370999,0
-0.31974584204874307,0.2064237151788042,-0.3563460782836622,-0.557114597004205,0.46331186620099496,-0.6406529198579662,1
-0.2987258432131629,-1.3282878424311435,1.749156520459622,0.7380170766446099,-1.3670325594958084,2.123149019233101,0
0.2645227553666602,-1.7340257938637387,1.594166029568949,0.7258623263177081,0.26136736360342305,0.23771198241578628,0
0.20800302028545717,0.850755142044654,-0.9755046336774592,0.21475951947291677,0.445730951855274,-0.8274917800558185,1
0.1532001161162045,-2.6164506489833133,2.2819734757482526,-1.7336693218625328,0.7607876362173098,-0.09512880202258112,0
0.4667920243948707,2.52417054609018,-2.7615806434211714,-0.9869604662956988,0.9285314229479024,-1.9672448862505862,1
-0.3753932031921457,-0.40435279407514146,0.33262009101751877,-0.9231358979997109,0.1770629210433984,-0.08837948325192813,1
-2.120773336090958,-2.3319677533384113,1.9353705124564855,-1.321612041865104,0.97040283043584,-0.446846969754227,0
1.9713565866225151,-1.1208689294540954,1.4777126820245898,1.3588220073071768,-1.1585971994588409,1.7978428559971922,0
-1.05750513080247,-1.0303201970886158,0.8249486624022285,0.0704338841222101,0.51822602444565,-0.3082484316022428,0
-0.6104496082250214,0.9037989723448396,-1.0276673685653734,-1.7709121349040247,0.4478194930267403,-0.8472523059229087,1
-0.4831599400528999,-1.9120438432852866,1.7636095765052218,0.031158203200666514,0.2710322188409134,0.2833782267894327,0
-0.6634187459539974,2.986548327486645,-1.8206847138193372,-0.2828870722619014,-3.1957277113947384,2.991018927822587,1
-3.326870107456545,2.1388845289179717,-2.3453627534305417,-0.7220667003612804,0.8025514016333759,-1.6864736245897647,1
0.27768096375701595,0.28226944743422977,-0.1736109352616475,-0.10505030362654673,-0.29749399347353833,0.2770619879730448,1
-1.4689580238411875,0.3988326584925477,-0.49168496126491223,-0.45594475236602156,0.31097641011643345,-0.5142784470381493,1
1.128326738862537,0.7250275834569431,-0.8439275800928907,0.06699714702279543,0.41721887309672023,-0.7514726666409723,1
0.7565580930299501,-1.7739976452063067,1.582891515410572,0.8490184738110997,0.4099345573599776,0.06665049759847363,0
-1.8663060144007295,-1.001674081306342,0.623926821062114,-3.136547096243239,1.0324199445807283,-0.9543611714987292,1
0.6414681291744372,0.2293202403084157,-0.3470612092509417,-0.21903807741536976,0.3698199897130472,-0.5322747458544754,1
-0.875052799301122,-2.2565401605554727,2.2627468726945223,-1.8323584687689487,-0.2185297385102286,1.0012456645084993,0
0.5140290983076823,0.8403969349712603,-1.0320606073477112,-0.012262028254905641,0.6434301763283468,-1.0689920511093531,1
0.7778651530672539,-2.958329598036698,3.2337921535682668,0.05570279183586543,-1.0799810854737095,2.295384206116392,0
0.9690051889409822,-0.4716435640830463,0.333849877546536,-0.32069117709417355,0.36718094924059774,-0.3020574373919086,1
-1.460153974462839,-1.271516167397321,0.879387973441256,2.1207828208907245,1.0511768967822483,-0.8902260717945156,0
1.0072356139041962,1.593915159154792,-1.8238195262659547,0.13266038243141628,0.8237588765014318,-1.5362964581597385,1
-0.6186938175159893,-0.24201751445886155,0.13556133936213055,-0.4545375030259945,0.29452639706938005,-0.2864188081327361,0
0.16544826970844606,-0.07487203754204852,-0.7445382491551293,-0.7625585835505574,2.425572079045096,-2.979871962710827,0
-0.14694318764881514,-1.3133861603214354,1.0923467500083164,1.5394133875612162,0.5396302632124523,-0.24311058972635013,0
-0.3583724771832253,-1.4398003478760004,1.7256264679694289,-0.9200805910869497,-0.9760817411758788,1.6750537050653893,0
-0.47576219339040365,0.4553375474120407,-0.2834447524207828,0.005114477161224931,-0.4698414984302931,0.4344836530767968,1
-0.06182993958949277,-1.5444933308191326,1.4824941187866378,-0.29667200946776284,0.04706552291590066,0.44176420496262847,1
0.33184393771248366,-0.2158494015695167,0.46971734016390354,0.6629511195583497,-0.772683801087268,1.0268671454641054,0
0.29365777050808095,1.2889246585582916,-1.438117252091386,1.8439566470007127,0.5571403338723877,-1.1073389741096342,1
0.6067012784369126,0.7925794141847822,-0.4866269266609283,0.2052196421565403,-0.8378575797992788,0.781090224154734,1
0.16701309823412558,-0.09416028078749772,0.033833018159492044,-0.18809094066874477,0.17071618300856597,-0.18094897708851665,1
0.9328418955880727,1.3503282627345203,-1.538026055249255,0.4397763816548952,0.6768784335768053,-1.275517133780003,1
-0.5829301056127938,-0.28240760814311816,0.05968810916725473,-1.1514476861125065,0.63604285343286,-0.6963158845584336,0
1.3113060843098503,-2.7613866699281653,2.1041359164128868,-2.000076695810401,1.7060064345645276,-1.2188731873630754,0
-0.25266820671874984,-0.7503468511850206,0.7015271049269451,-0.3284246210687022,0.07836937188566301,0.14587557754571412,0
0.13250090745822504,0.1491960560016331,-0.08332735716642059,-0.3459924212349105,-0.1822840387912716,0.17745720980716428,1
-0.6037002254979723,1.3274376612669476,-0.8192020869319137,0.7553370678349403,-1.3908531725172384,1.292815500821003,1
-0.7592253416328627,0.6562089601379584,-0.8332688452772696,0.6104377612548615,0.5837490168868207,-0.9354419490969219,0
-0.8385124432042234,-3.1001998009908815,3.055054094503889,1.6581526312507064,-0.14091761296661176,1.178270688375788,0
0.9092829373790172,1.309505240534858,-1.4810132561714426,-1.1821053658062814,0.6252030608494057,-1.1982991499252158,1
1.5387359939272038,-1.3068968141906598,0.6638408387872101,-0.8079649866116945,1.792854873068008,-1.7973520160764658,0
-2.0534471055257284,-1.2588464309973455,1.2174140537835427,-0.23801487992648404,0.011348839922359355,0.3935169516330219,1
1.2395638124694486,-0.7727508406855299,0.6119110054213943,-0.739546350742582,0.40888584313793225,-0.25622113022391035,0
-1.8283553815619282,-0.40613468452133794,0.7395862693947782,0.22627238393305849,-1.0257818926691675,1.4019415748574666,0
-0.46875647280124383,-0.8911321900237028,0.8441690884050262,-0.017271622377043345,0.0603737547967417,0.21374508038128637,1
-0.008720589985642384,-2.652262572707692,1.7988478737002005,-0.9155590629051246,2.2979463224691288,-1.9873317541892446,0
0.9851679904432313,1.1008570558807953,-1.2424351437441064,0.5681603186557863,0.5178610444488507,-0.99780084686766,1
0.21861575836709907,1.645490310751116,-1.0045753848457573,-1.1249556216456256,-1.7564737335929093,1.6426680100782118,1
-1.1125890548672368,0.2526185649356967,0.04100939207312182,0.8974599734817972,-0.8491582765873349,0.9699077317038375,0
1.4186277524817053,1.2098531899748481,-0.7146260720195075,-0.7302003834918545,-1.3626680881619913,1.2959777340844363,1
1.6894286718761466,1.1869543256083943,-1.3660793491266188,-0.6319624765009827,0.6369445807134915,-1.173163307567928,1
-0.2186178796445399,0.8035198092161664,-0.9501290848967154,-0.5557801447058143,0.5064274164839594,-0.8873721702919516,1
-0.05614307498601653,0.32004975438559646,-0.2024090575564021,-0.4812960413967444,-0.32080502814419265,0.29370109901761465,1
-1.0994121244898645,0.6415551942281918,-0.7622120463228695,-0.06168653545336215,0.415031443327911,-0.7217379082387296,1
0.8511838935027901,-2.157466265593467,1.2524883787555026,1.0693223667950456,2.4948763826674645,-2.3914316648705576,0
1.4049878715977444,0.22666411744934578,-0.3289086495632767,-0.22310066895476163,0.3235872060043937,-0.4741546778350588,1
1.2092207508179615,-2.3679403030521926,1.900066746770088,-0.9437258828246979,1.1787785028210356,-0.6932771326473288,0
-1.222778908039116,-1.7002823498229866,2.0616937369804353,0.6459432047885942,-1.2235366006798407,2.0658662611661853,0
1.3638252897418415,-3.249819149956969,2.3786964077290405,-1.5527578328277152,2.297517712723918,-1.7933319299866706,0
-0.7441938625676129,0.48601395987087004,-0.6169672393850378,0.8750106534750496,0.43180060717932467,-0.6921477197577744,1
-1.4781634902119645,-2.2870809702903685,1.9169125340569233,-0.002111159926847774,0.8959361209555603,-0.3691515102412175,0
-0.5374937198952092,0.21755160691481445,-0.3015664266740979,-0.7007813354350887,0.2686688440590392,-0.4031870066841835,1
1.8697986136230553,-0.2801877160092714,0.24885224048197657,-0.7293826363055097,0.06816477430963533,0.006292227570796394,0
0.24514198473204302,1.7022842387921464,-1.9046496533688215,-1.5539483498594469,0.7516264919690828,-1.4820455608549572,1
0.7783658777042087,-1.7778379749045998,1.5461461610410514,0.12268330620373355,0.5300623125809046,-0.08088643718721622,0
0.49738494439875086,1.049320501254266,-1.2354726140467638,-0.1260660328527834,0.6455975464113128,-1.1393188919762909,1
0.8875887934002106,0.27447317252319425,-0.4304881124572615,-2.311148322320079,0.4874306619026069,-0.6925566215556911,1
-1.0713342164990416,-1.4966368602382254,0.9855314720699742,0.5587127202999242,1.3843671490659812,-1.2300013644073897,0
-0.0644526727811094,2.826654729123632,-1.7153794712970551,-0.09365429061659634,-3.0478751523701098,2.8596692113414717,1
-0.7302430081456786,2.8336395891881017,-1.7429426654761913,0.029359444585524485,-2.986174179311787,2.7809900214121686,1
